"","data","sta","x","y","BPC"
"29046","SHARK","SHARK1697",16.5933,57.1262,2100.03380588175
"29047","SHARK","SHARK2092",16.8088,57.1262,1065.76797518584
"29048","SHARK","SHARK2094",16.809,57.1263,3042.27635012737
"29049","SHARK","SHARK2098",16.8092,57.1263,386.965243478788
"29050","SHARK","SHARK1692",16.5918,57.1264,1045.32143053997
"29051","SHARK","SHARK1702",16.5935,57.1264,41.1780899733297
"29052","SHARK","SHARK2091",16.8087,57.1264,7146.28285477289
"29053","SHARK","SHARK1698",16.5933,57.1265,3736.94026572937
"29054","SHARK","SHARK1699",16.5934,57.1265,28.5948108204027
"29055","SHARK","SHARK1703",16.5935,57.1265,675.757503935439
"29056","SHARK","SHARK1706",16.5936,57.1265,572.784900042679
"29057","SHARK","SHARK1700",16.5934,57.1266,1221.23871624475
"29058","SHARK","SHARK1707",16.5936,57.1266,56.4945479133192
"29059","SHARK","SHARK1701",16.5934,57.1267,3369.68813958015
"29060","SHARK","SHARK4351",18.4917,57.1267,3655.30997209274
"29061","SHARK","SHARK1715",16.5965,57.1268,2224.48728725929
"29062","SHARK","SHARK1556",16.5133,57.1283,7705.84918559262
"29063","RSMP","RSMP433",-6.86,57.13,31.6445966270507
"29064","SHARK","SHARK4355",18.495,57.13,6848.59584457084
"29065","RSMP","RSMP413",-7.0172,57.1303,870.736665152671
"29066","SHARK","SHARK1562",16.5167,57.131,10129.3503593392
"29067","RSMP","RSMP549",-6.62513,57.1321,1684.96111227219
"29068","SHARK","SHARK1664",16.5721,57.1335,734.203929304231
"29069","SHARK","SHARK231",12.1067,57.1367,8899.08111095463
"29070","RSMP","RSMP424",-6.96117,57.13833,376.906869120933
"29071","SHARK","SHARK1555",16.513,57.1398,917.715951156449
"29072","SHARK","SHARK1558",16.5135,57.1398,330.180187241778
"29073","SHARK","SHARK1600",16.5517,57.1406,847.239558487155
"29074","RSMP","RSMP410",-7.03,57.141,596.626882927835
"29075","SHARK","SHARK1554",16.5125,57.1429,137.450646335015
"29076","SHARK","SHARK1602",16.5531,57.1462,111.931112682397
"29077","SHARK","SHARK2489",17.18,57.1475,431.60102519143
"29078","SHARK","SHARK2488",17.1798,57.1476,380.324908317863
"29079","SHARK","SHARK2490",17.1801,57.1476,327.286720464188
"29080","SHARK","SHARK2491",17.1802,57.1478,257.946661419625
"29081","SHARK","SHARK2496",17.1833,57.1478,313.862493484573
"29082","SHARK","SHARK2495",17.1827,57.1483,1097.03614706957
"29083","SHARK","SHARK2514",17.2,57.15,831.68038680159
"29084","SHARK","SHARK4575",18.8167,57.15,2385.44085966267
"29085","SHARK","SHARK1479",16.4827,57.1564,1211.84281977682
"29086","SHARK","SHARK1480",16.483,57.1568,1773.90397115183
"29087","SHARK","SHARK222",12.0697,57.1575,1091.0865490692
"29088","SHARK","SHARK1503",16.4868,57.1581,363.360655008064
"29089","RSMP","RSMP425",-6.96,57.16,65.8005436111166
"29090","SHARK","SHARK4593",18.8283,57.1617,3222.99905750914
"29091","SHARK","SHARK1542",16.5072,57.1622,1394.51653123146
"29092","SHARK","SHARK4579",18.8236,57.1625,2193.60574692468
"29093","SHARK","SHARK4582",18.824,57.1625,897.008056517621
"29094","SHARK","SHARK4587",18.8242,57.1625,1796.56575573699
"29095","HELCOM","HELCOM458",18.82401667,57.16258333,1316.78441950387
"29096","HELCOM","HELCOM459",18.8241,57.16258333,1330.24466443028
"29097","SHARK","SHARK4580",18.8237,57.1626,2427.67079280178
"29098","SHARK","SHARK4581",18.8239,57.1626,3590.29406147249
"29099","SHARK","SHARK4583",18.824,57.1626,3118.86177458317
"29100","SHARK","SHARK4585",18.8241,57.1626,1986.25473148331
"29101","HELCOM","HELCOM456",18.824,57.16266667,740.644679141559
"29102","SHARK","SHARK4586",18.8241,57.1627,1867.3341689166
"29103","SHARK","SHARK4591",18.8268,57.1627,5317.33724989646
"29104","HELCOM","HELCOM460",18.82413333,57.16273333,1549.65491196398
"29105","HELCOM","HELCOM457",18.824,57.16278333,1509.70072468196
"29106","SHARK","SHARK4584",18.824,57.1628,1820.69907396645
"29107","HELCOM","HELCOM67",10.67266667,57.163,3516.27571503912
"29108","SHARK","SHARK4592",18.8272,57.163,2519.47847894881
"29109","SHARK","SHARK1477",16.4818,57.1631,29.3810238957037
"29110","SHARK","SHARK1544",16.5085,57.1631,1084.48544707573
"29111","SHARK","SHARK1694",16.5925,57.165,87.3150233368103
"29112","SHARK","SHARK4548",18.7828,57.1665,211.42941398517
"29113","SHARK","SHARK4551",18.7834,57.1666,897.452440395261
"29114","SHARK","SHARK4549",18.7832,57.1667,791.030565295807
"29115","SHARK","SHARK4550",18.7833,57.1667,475.047796653875
"29116","SHARK","SHARK4552",18.7834,57.1667,961.324899423812
"29117","SHARK","SHARK4598",18.8333,57.1667,3187.08883135867
"29118","SHARK","SHARK1846",16.6598,57.1682,1772.58329997441
"29119","RSMP","RSMP453",-6.8055,57.1692,582.721572764283
"29120","SHARK","SHARK1450",16.477,57.1709,1756.91833573092
"29121","SHARK","SHARK1453",16.4772,57.1709,4181.72440152742
"29122","SHARK","SHARK1455",16.4774,57.1709,412.69113625033
"29123","SHARK","SHARK1457",16.4775,57.1709,152.262096712651
"29124","SHARK","SHARK1458",16.4776,57.1709,845.148611121356
"29125","SHARK","SHARK1451",16.477,57.171,1039.33975200763
"29126","SHARK","SHARK1454",16.4772,57.171,1182.94116051277
"29127","SHARK","SHARK1456",16.4774,57.171,450.718819224
"29128","SHARK","SHARK1448",16.4769,57.1711,987.38541572193
"29129","SHARK","SHARK1452",16.477,57.1711,332.920610548187
"29130","SHARK","SHARK1471",16.4803,57.1712,875.443602686236
"29131","SHARK","SHARK1444",16.4752,57.1714,795.204803857483
"29132","SHARK","SHARK1468",16.4797,57.1759,2.02508799545538
"29133","SHARK","SHARK1429",16.4662,57.1763,602.733941178463
"29134","SHARK","SHARK1422",16.4641,57.1778,1155.03132106131
"29135","SHARK","SHARK1426",16.4658,57.1778,664.217740996652
"29136","SHARK","SHARK1442",16.475,57.1783,4230.01335219379
"29137","SHARK","SHARK1437",16.4722,57.1784,386.17075049357
"29138","SHARK","SHARK1438",16.4724,57.1784,2912.27408498909
"29139","SHARK","SHARK1431",16.4668,57.1788,977.740926735289
"29140","SHARK","SHARK1446",16.4755,57.1788,76.9152596081433
"29141","SHARK","SHARK1418",16.4619,57.1798,108.281216833862
"29142","SHARK","SHARK1445",16.4754,57.1799,16.8194227231155
"29143","SHARK","SHARK196",12.0183,57.18,4317.87030017436
"29144","SHARK","SHARK227",12.0833,57.18,2760.87146989707
"29145","SHARK","SHARK1439",16.4727,57.1827,1402.00416153281
"29146","SHARK","SHARK1565",16.52,57.1901,375.247197166515
"29147","RSMP","RSMP442",-6.83067,57.19117,359.800288675139
"29148","SHARK","SHARK93",11.6667,57.1912,2774.88427715377
"29149","SHARK","SHARK94",11.6667,57.1913,3598.19943838635
"29150","SHARK","SHARK1435",16.4705,57.1913,40.8930801026743
"29151","HELCOM","HELCOM110",11.66665,57.19166667,4659.77157378344
"29152","SHARK","SHARK95",11.6667,57.1917,2672.87582934
"29153","SHARK","SHARK96",11.6667,57.1928,3861.64097029999
"29154","SHARK","SHARK239",12.1478,57.193,683.99883853221
"29155","SHARK","SHARK241",12.1568,57.2,455.381002752358
"29156","SHARK","SHARK4528",18.7333,57.2,437.864609949232
"29157","SHARK","SHARK238",12.1418,57.2032,1243.13518864554
"29158","SHARK","SHARK4523",18.7287,57.2049,1001.44763140084
"29159","SHARK","SHARK242",12.1628,57.205,2809.77892471755
"29160","SHARK","SHARK4522",18.7286,57.205,1060.92952003286
"29161","SHARK","SHARK4524",18.7287,57.205,368.085119912545
"29162","SHARK","SHARK4525",18.729,57.2052,2059.63194252992
"29163","SHARK","SHARK4615",18.8828,57.2086,380.892667355947
"29164","HELCOM","HELCOM462",18.8826,57.2087,421.560988839933
"29165","HELCOM","HELCOM463",18.88268333,57.2087,318.0859661886
"29166","SHARK","SHARK4613",18.8827,57.2087,244.024358534733
"29167","SHARK","SHARK4618",18.883,57.2087,87.6903154712568
"29168","HELCOM","HELCOM464",18.88271667,57.20878333,799.254947823633
"29169","HELCOM","HELCOM465",18.88278333,57.20878333,787.294961693349
"29170","SHARK","SHARK4614",18.8827,57.2088,954.310407701416
"29171","SHARK","SHARK4616",18.8828,57.2088,927.433464874764
"29172","SHARK","SHARK4617",18.8829,57.2088,197.457463446978
"29173","HELCOM","HELCOM466",18.88283333,57.20883333,336.429193856559
"29174","SHARK","SHARK240",12.152,57.2125,331.218071302619
"29175","SHARK","SHARK4541",18.7583,57.2183,1200.49241861772
"29176","SHARK","SHARK2334",17.1068,57.2245,212.838989679378
"29177","SHARK","SHARK4693",18.9558,57.2245,215.295355601057
"29178","SHARK","SHARK4694",18.9559,57.2245,397.397037795814
"29179","HELCOM","HELCOM505",18.95593333,57.2245,383.217972802136
"29180","HELCOM","HELCOM508",18.956,57.2245,85.0441088173577
"29181","SHARK","SHARK4697",18.956,57.2245,123.372503058534
"29182","HELCOM","HELCOM504",18.95588333,57.2246,161.684556394078
"29183","SHARK","SHARK4695",18.9559,57.2246,32.9551529494362
"29184","HELCOM","HELCOM507",18.95598333,57.22468333,200.203854748873
"29185","SHARK","SHARK4698",18.956,57.2247,241.445848827142
"29186","HELCOM","HELCOM506",18.95596667,57.22476667,485.754688241594
"29187","SHARK","SHARK4696",18.9559,57.2248,104.552066359005
"29188","SHARK","SHARK4699",18.956,57.2248,507.613649212466
"29189","SHARK","SHARK225",12.0742,57.225,6209.5198407573
"29190","SHARK","SHARK226",12.0783,57.225,7006.07792811273
"29191","SHARK","SHARK2452",17.1541,57.229,272.201120193953
"29192","SHARK","SHARK2665",17.2755,57.2312,270.105223513831
"29193","SHARK","SHARK2666",17.276,57.2337,163.623820628873
"29194","SHARK","SHARK4067",18.2883,57.2347,313.505177529458
"29195","SHARK","SHARK3840",18.0283,57.235,92.9490754586592
"29196","SHARK","SHARK2159",16.902,57.2395,2253.68127590893
"29197","ODAM","ODAM1714",10.5726,57.2396,7436.457627856
"29198","RSMP","RSMP412",-7.0195,57.2407,2200.92707431835
"29199","SHARK","SHARK2431",17.1482,57.241,2029.45802821498
"29200","SHARK","SHARK2432",17.1482,57.2415,2563.51980939625
"29201","ODAM","ODAM1762",10.6031,57.2428,6542.65654847595
"29202","SHARK","SHARK2179",16.913,57.245,1821.91047472194
"29203","RSMP","RSMP1109",-5.57205,57.24891,17757.2370382647
"29204","NSBS","NSBS17",-1.5,57.25,736.942021917979
"29205","SHARK","SHARK2454",17.1546,57.2511,995.344807286434
"29206","ODAM","ODAM1842",10.6531,57.254,7300.46727337219
"29207","SHARK","SHARK1534",16.5008,57.2574,5622.0051049991
"29208","HELCOM","HELCOM94",11.29033333,57.25883333,7112.00047643848
"29209","SHARK","SHARK1508",16.4886,57.2593,389.497384346625
"29210","SHARK","SHARK1474",16.4815,57.26,1984.99051835728
"29211","SHARK","SHARK1506",16.488,57.2604,291.888497552149
"29212","SHARK","SHARK1473",16.4814,57.2609,1800.87224767543
"29213","SHARK","SHARK1488",16.4844,57.261,1246.92212907727
"29214","SHARK","SHARK1490",16.4848,57.261,2439.27171648536
"29215","SHARK","SHARK1478",16.4818,57.2616,3027.6030360472
"29216","SHARK","SHARK1487",16.4841,57.2617,1607.67443992754
"29217","SHARK","SHARK1486",16.484,57.2621,1297.47962243694
"29218","ODAM","ODAM493",9.5693,57.2622,2417.87450187105
"29219","SHARK","SHARK1436",16.4718,57.2626,2216.76427133647
"29220","SHARK","SHARK1447",16.4756,57.2626,3173.15915983866
"29221","SHARK","SHARK1483",16.4837,57.2626,1726.94528934486
"29222","SHARK","SHARK1432",16.4675,57.2633,1359.43472013145
"29223","SHARK","SHARK1460",16.4781,57.2635,1872.79618440647
"29224","SHARK","SHARK1430",16.4663,57.2636,258.614935380161
"29225","SHARK","SHARK1472",16.4812,57.2638,2272.93234112487
"29226","SHARK","SHARK1419",16.4626,57.2642,1752.8506503541
"29227","SHARK","SHARK1408",16.4567,57.2645,7496.95217858984
"29228","SHARK","SHARK1482",16.4836,57.2647,261.332480423883
"29229","SHARK","SHARK1412",16.459,57.2648,3046.30482702445
"29230","RSMP","RSMP1093",-5.59749,57.26488,4836.45222300639
"29231","SHARK","SHARK1504",16.4871,57.2649,1024.69600361026
"29232","SHARK","SHARK1414",16.4602,57.265,4107.46736918557
"29233","SHARK","SHARK1492",16.4853,57.2651,1723.03986752522
"29234","SHARK","SHARK1481",16.4832,57.2652,298.456328138413
"29235","RSMP","RSMP1100",-5.58814,57.26541,1217.39687789348
"29236","RSMP","RSMP1098",-5.5915,57.2655,10500.3781607791
"29237","RSMP","RSMP1063",-5.6454,57.2656,4000.94292144527
"29238","SHARK","SHARK1449",16.4769,57.2656,2134.61333640531
"29239","SHARK","SHARK1494",16.486,57.2656,1505.87379109454
"29240","SHARK","SHARK1505",16.4877,57.2658,207.332449820463
"29241","SHARK","SHARK1485",16.4839,57.2659,535.611833470665
"29242","RSMP","RSMP1086",-5.60709,57.26591,1672.03834446516
"29243","SHARK","SHARK1410",16.4579,57.2666,4539.37276394123
"29244","SHARK","SHARK1475",16.4815,57.2667,593.298501612435
"29245","ODAM","ODAM489",9.5598,57.267,3613.37347699886
"29246","SHARK","SHARK1407",16.4564,57.2673,3905.60679174156
"29247","SHARK","SHARK1484",16.4837,57.2678,1302.64928483715
"29248","SHARK","SHARK1469",16.4799,57.268,2334.40098821283
"29249","SHARK","SHARK228",12.0833,57.2687,4806.6388648491
"29250","RSMP","RSMP1117",-5.5519,57.26889,1151.8477749199
"29251","SHARK","SHARK4712",18.9854,57.2695,212.303585835139
"29252","HELCOM","HELCOM512",18.9855,57.2695,128.983602080359
"29253","HELCOM","HELCOM511",18.98538333,57.26958333,342.285357758277
"29254","HELCOM","HELCOM513",18.98551667,57.26958333,654.855728716814
"29255","HELCOM","HELCOM515",18.9856,57.26958333,199.92506063221
"29256","SHARK","SHARK4713",18.9855,57.2696,781.897740087876
"29257","SHARK","SHARK4715",18.9856,57.2696,233.12234236186
"29258","SHARK","SHARK4714",18.9855,57.2697,350.184336571823
"29259","SHARK","SHARK4716",18.9856,57.2697,323.621731953335
"29260","HELCOM","HELCOM514",18.98556667,57.26971667,274.721334425582
"29261","SHARK","SHARK4717",18.9856,57.2698,367.076576238307
"29262","ODAM","ODAM485",9.5508,57.2717,2916.44698832186
"29263","RSMP","RSMP1104",-5.58135,57.27188,2410.0648820968
"29264","HELCOM","HELCOM498",18.94418333,57.2721,681.47080157792
"29265","SHARK","SHARK4682",18.9442,57.2721,821.853786702975
"29266","HELCOM","HELCOM496",18.94378333,57.27218333,259.528482476257
"29267","SHARK","SHARK4678",18.9437,57.2722,619.172599330481
"29268","SHARK","SHARK4680",18.944,57.2723,381.16793942312
"29269","SHARK","SHARK4681",18.9441,57.2723,892.55764371618
"29270","HELCOM","HELCOM497",18.944,57.27233333,94.831120372742
"29271","HELCOM","HELCOM495",18.94375,57.27235,877.143795692836
"29272","HELCOM","HELCOM499",18.9442,57.27235,965.129611075245
"29273","SHARK","SHARK4679",18.9438,57.2724,1047.30969205724
"29274","SHARK","SHARK4683",18.9442,57.2724,1136.92268184664
"29275","SHARK","SHARK1518",16.4946,57.2739,603.709271187865
"29276","SHARK","SHARK1520",16.4947,57.2739,665.101566775529
"29277","SHARK","SHARK1522",16.4948,57.2739,493.383285312855
"29278","SHARK","SHARK1521",16.4947,57.274,1372.37565317417
"29279","SHARK","SHARK1523",16.4948,57.274,365.626208864866
"29280","SHARK","SHARK1524",16.4949,57.274,1843.77903004474
"29281","SHARK","SHARK1525",16.495,57.274,550.80038817086
"29282","SHARK","SHARK1530",16.4978,57.2742,765.158426669895
"29283","RSMP","RSMP1065",-5.6445,57.27429,5340.63851362505
"29284","SHARK","SHARK1532",16.5002,57.2748,308.542689097937
"29285","RSMP","RSMP1088",-5.60416,57.27499,1825.88442791128
"29286","SHARK","SHARK1493",16.4858,57.2755,553.564975917394
"29287","SHARK","SHARK1489",16.4844,57.2756,146.658698499054
"29288","RSMP","RSMP1059",-5.64927,57.28031,353.850028415063
"29289","SHARK","SHARK1502",16.4866,57.2812,310.720013523255
"29290","RSMP","RSMP989",-5.76229,57.28167,17852.5288319417
"29291","SHARK","SHARK1513",16.4907,57.2821,382.870473798703
"29292","SHARK","SHARK1511",16.4899,57.2827,1429.0863393651
"29293","SHARK","SHARK1519",16.4946,57.2842,302.438005476746
"29294","SHARK","SHARK1639",16.5655,57.2842,245.093244593016
"29295","SHARK","SHARK1514",16.4933,57.2847,355.563164275363
"29296","SHARK","SHARK1533",16.5002,57.2863,1046.87658840724
"29297","SHARK","SHARK1526",16.4951,57.2869,584.9812449921
"29298","SHARK","SHARK1527",16.4956,57.2872,1518.70615318669
"29299","SHARK","SHARK1516",16.4944,57.2882,1144.36161821255
"29300","SHARK","SHARK236",12.1252,57.2887,376.858850199196
"29301","SHARK","SHARK1531",16.4985,57.2888,326.780538064733
"29302","SHARK","SHARK1535",16.501,57.2896,261.073576086705
"29303","SHARK","SHARK1787",16.6406,57.2927,1531.5461416048
"29304","SHARK","SHARK229",12.1012,57.2957,4028.07207879933
"29305","SHARK","SHARK1567",16.5225,57.2967,607.371117339264
"29306","SHARK","SHARK237",12.1363,57.2992,10415.5540645395
"29307","SHARK","SHARK4544",18.7667,57.3,1625.21777312921
"29308","SHARK","SHARK4535",18.7533,57.3017,2738.91937680135
"29309","SHARK","SHARK194",11.9883,57.3033,6655.81970652729
"29310","HELCOM","HELCOM125",11.98831667,57.30331667,4370.97412380142
"29311","SHARK","SHARK4536",18.7548,57.3068,1156.43805921381
"29312","SHARK","SHARK4539",18.7552,57.3068,2137.24768539059
"29313","SHARK","SHARK4540",18.7554,57.3069,1492.06205314639
"29314","SHARK","SHARK4537",18.755,57.307,1786.77229337487
"29315","SHARK","SHARK4538",18.7551,57.307,1879.02223840041
"29316","SHARK","SHARK3892",18.1211,57.3091,855.000387718771
"29317","SHARK","SHARK4559",18.7904,57.3091,781.760220534443
"29318","SHARK","SHARK4560",18.7905,57.3092,1606.93208608794
"29319","SHARK","SHARK4561",18.7906,57.3092,1459.34424239512
"29320","SHARK","SHARK4562",18.7906,57.3093,1158.26948262898
"29321","SHARK","SHARK230",12.1017,57.3108,4395.49475083966
"29322","SHARK","SHARK234",12.1183,57.3163,445.437209125837
"29323","SHARK","SHARK3875",18.0957,57.3168,979.847926432984
"29324","SHARK","SHARK3876",18.0957,57.3169,399.452311428573
"29325","SHARK","SHARK1901",16.688,57.3184,1367.61645990596
"29326","SHARK","SHARK4710",18.97,57.323,2445.88643001743
"29327","SHARK","SHARK1712",16.5942,57.3234,502.168728001058
"29328","RSMP","RSMP8742",-0.9898,57.32343,488.365834585605
"29329","SHARK","SHARK1610",16.5574,57.3248,4.11256901097782
"29330","SHARK","SHARK1604",16.5534,57.328,368.685044108431
"29331","RSMP","RSMP8413",-1.04014,57.32912,1209.41000551022
"29332","RSMP","RSMP8286",-1.06453,57.32985,180.982974455223
"29333","RSMP","RSMP8881",-0.94793,57.3322,216.026394744791
"29334","RSMP","RSMP8628",-1.01224,57.3349,180.577336571799
"29335","SHARK","SHARK1674",16.5793,57.337,994.409213109271
"29336","RSMP","RSMP8301",-1.06258,57.34055,417.915782041268
"29337","RSMP","RSMP8763",-0.98442,57.34074,590.891900999307
"29338","RSMP","RSMP8886",-0.9452,57.34099,423.932432014903
"29339","RSMP","RSMP8887",-0.94511,57.34104,695.443856640024
"29340","RSMP","RSMP8888",-0.94508,57.34108,201.240154227969
"29341","SHARK","SHARK190",11.9763,57.3413,526.271535061533
"29342","RSMP","RSMP8988",-0.90536,57.34138,173.010525445332
"29343","SHARK","SHARK193",11.9848,57.3415,1338.48646143712
"29344","SHARK","SHARK188",11.9743,57.3432,559.352095491092
"29345","SHARK","SHARK1747",16.6235,57.3447,185.369382258414
"29346","ODAM","ODAM2232",10.9695,57.3448,3568.91001092037
"29347","HELCOM","HELCOM82",10.9695,57.34483333,27467.7284272346
"29348","RSMP","RSMP8434",-1.03478,57.3466,2396.99436330408
"29349","RSMP","RSMP8436",-1.0346,57.34663,457.320245575691
"29350","RSMP","RSMP8431",-1.0349,57.34666,1305.15115880129
"29351","SHARK","SHARK3888",18.111,57.3474,453.820970256826
"29352","RSMP","RSMP8651",-1.00941,57.34752,33.4725572487156
"29353","SHARK","SHARK198",12.02,57.3477,1015.06835525373
"29354","RSMP","RSMP8395",-1.04825,57.34836,150.374927834634
"29355","RSMP","RSMP9410",-0.78547,57.3495,231.659001787657
"29356","RSMP","RSMP8999",-0.90307,57.34961,413.837892583305
"29357","RSMP","RSMP9000",-0.90307,57.34966,179.420308616783
"29358","RSMP","RSMP8897",-0.94254,57.34968,411.160711560892
"29359","RSMP","RSMP9001",-0.90306,57.3497,527.985715330245
"29360","RSMP","RSMP9253",-0.86434,57.3497,207.332322881166
"29361","RSMP","RSMP9461",-0.74686,57.34971,115.234566403814
"29362","RSMP","RSMP9336",-0.82475,57.3498,1583.94431949376
"29363","SHARK","SHARK3845",18.0333,57.35,978.389837381954
"29364","SHARK","SHARK187",11.9703,57.3502,345.710758407889
"29365","SHARK","SHARK185",11.9647,57.3503,463.351212672088
"29366","SHARK","SHARK4672",18.9422,57.351,960.416557390846
"29367","HELCOM","HELCOM491",18.94223333,57.351,815.294191333484
"29368","HELCOM","HELCOM494",18.94278333,57.35106667,2014.16210777509
"29369","SHARK","SHARK4671",18.9419,57.3511,457.411947886067
"29370","SHARK","SHARK4673",18.9422,57.3511,724.839328758004
"29371","HELCOM","HELCOM492",18.94238333,57.3511,460.745454227647
"29372","SHARK","SHARK4674",18.9424,57.3511,567.730920059556
"29373","SHARK","SHARK4675",18.9425,57.3511,530.353725401211
