"","data","sta","x","y","TotalDens"
"23536","RSMP","RSMP26337",3.01723,54.9997,4450
"23537","ODAM","ODAM1075",10.1615,54.9997,317.80487804878
"23538","HELCOM","HELCOM132",12.22708333,54.99996667,115897.435897436
"23539","RSMP","RSMP1112",-5.565,55,19205
"23540","RSMP","RSMP7869",-1.26,55,20562.5
"23541","NSBS","NSBS21",-1,55,1573.8
"23542","RSMP","RSMP8684",-1,55,13000
"23543","NSBS","NSBS41",0,55,1373.4
"23544","RSMP","RSMP10936",0,55,4290
"23545","NSBS","NSBS70",1,55,1546.1
"23546","NSBS","NSBS104",2,55,2029.2
"23547","RSMP","RSMP23671",2,55,1180
"23548","MWTL","MWTL8",3,55,3035.95287534334
"23549","NSBS","NSBS136",3,55,4808.3
"23550","MWTL","MWTL52",4,55,3387.47859418491
"23551","NSBS","NSBS163",4,55,3986.4
"23552","MWTL","MWTL87",5,55,2892.26013692759
"23553","NSBS","NSBS182",5,55,11318.1
"23554","NSBS","NSBS198",6,55,1129.3
"23555","NSBS","NSBS214",7,55,4213.3
"23556","NSBS","NSBS229",8,55,1700.5
"23557","ODAM","ODAM920",10,55,4156.66666666666
"23558","ODAM","ODAM3063",12.2271,55,15240
"23559","HELCOM","HELCOM160",13.3,55,751.748251748252
"23560","SHARK","SHARK360",14.0667,55,3410
"23561","SHARK","SHARK367",14.0817,55,1240
"23562","HELCOM","HELCOM190",14.0833,55,3633.92857142857
"23563","SHARK","SHARK368",14.0833,55,1366.15384615385
"23564","ODAM","ODAM2478",11.29,55.0001,6310
"23565","HELCOM","HELCOM36",10.2512,55.00028333,14806.2015503876
"23566","ODAM","ODAM1181",10.2512,55.0003,1910
"23567","ODAM","ODAM2543",11.4403,55.0003,470
"23568","ODAM","ODAM1848",10.6559,55.0006,930
"23569","RSMP","RSMP8086",-1.13155,55.00077,2260
"23570","RSMP","RSMP8047",-1.1351,55.00108,1150
"23571","ODAM","ODAM1847",10.6558,55.0015,7670
"23572","ODAM","ODAM2500",11.3014,55.0022,9606.66666666667
"23573","ODAM","ODAM2915",11.9207,55.0022,20650
"23574","ODAM","ODAM3051",12.1858,55.0025,16980
"23575","ODAM","ODAM2861",11.8555,55.0027,13990
"23576","RSMP","RSMP14731",0.55621,55.003,1070
"23577","ODAM","ODAM2914",11.9148,55.003,8340
"23578","RSMP","RSMP15722",0.62462,55.00304,5230
"23579","ODAM","ODAM2498",11.2988,55.004,1300
"23580","ODAM","ODAM2913",11.9105,55.0044,8940
"23581","RSMP","RSMP7804",-1.28346,55.0048,5940
"23582","ODAM","ODAM1413",10.3881,55.0051,33750
"23583","ODAM","ODAM2471",11.2822,55.0058,3870
"23584","ODAM","ODAM2497",11.2987,55.0059,780
"23585","ODAM","ODAM2499",11.299,55.006,960
"23586","ODAM","ODAM589",9.6832,55.0061,726.666666666667
"23587","RSMP","RSMP24658",2.07923,55.00619,6050
"23588","RSMP","RSMP15113",0.58087,55.00656,4210
"23589","ODAM","ODAM3049",12.1807,55.0069,1640
"23590","ODAM","ODAM2495",11.2984,55.0071,2180
"23591","RSMP","RSMP8050",-1.13464,55.00733,840
"23592","RSMP","RSMP8045",-1.13551,55.0075,1190
"23593","ODAM","ODAM2496",11.2984,55.0075,140
"23594","ODAM","ODAM2494",11.2977,55.0077,5706.66666666667
"23595","RSMP","RSMP8084",-1.13214,55.00778,740
"23596","RSMP","RSMP8055",-1.1341,55.00786,970
"23597","RSMP","RSMP7821",-1.28001,55.0081,13020
"23598","RSMP","RSMP8080",-1.13309,55.00813,4680
"23599","RSMP","RSMP8071",-1.13324,55.00814,3210
"23600","RSMP","RSMP8078",-1.13315,55.00819,2440
"23601","RSMP","RSMP8074",-1.13319,55.00823,1180
"23602","RSMP","RSMP8070",-1.13328,55.00825,3010
"23603","RSMP","RSMP8075",-1.13319,55.00828,1670
"23604","RSMP","RSMP8069",-1.13331,55.00829,2850
"23605","RSMP","RSMP8081",-1.13304,55.0083,2100
"23606","RSMP","RSMP8056",-1.13409,55.00834,2300
"23607","RSMP","RSMP8079",-1.1331,55.00838,2890
"23608","RSMP","RSMP8049",-1.13495,55.0084,6062
"23609","RSMP","RSMP8057",-1.13405,55.0084,2060
"23610","RSMP","RSMP8058",-1.134,55.0084,1720
"23611","RSMP","RSMP8064",-1.13383,55.0084,4420
"23612","RSMP","RSMP8065",-1.13371,55.0084,1270
"23613","ODAM","ODAM2491",11.2955,55.0084,1010
"23614","RSMP","RSMP8054",-1.13416,55.00843,1690
"23615","RSMP","RSMP8063",-1.13388,55.00845,870
"23616","RSMP","RSMP8061",-1.13393,55.00847,3100
"23617","RSMP","RSMP8077",-1.13316,55.00847,940
"23618","RSMP","RSMP8060",-1.13395,55.00851,3600
"23619","RSMP","RSMP8059",-1.134,55.00855,3230
"23620","RSMP","RSMP8072",-1.13323,55.00855,1210
"23621","RSMP","RSMP7816",-1.28143,55.0086,8370
"23622","RSMP","RSMP8076",-1.13318,55.00862,1530
"23623","RSMP","RSMP8083",-1.13215,55.00866,1010
"23624","RSMP","RSMP8052",-1.13431,55.0087,1380
"23625","RSMP","RSMP8067",-1.13365,55.0087,1100
"23626","RSMP","RSMP8068",-1.13343,55.0087,1170
"23627","RSMP","RSMP8073",-1.13322,55.0088,2750
"23628","RSMP","RSMP8066",-1.13367,55.0089,2300
"23629","ODAM","ODAM2492",11.2957,55.0089,2980
"23630","SHARK","SHARK362",14.0738,55.009,2270
"23631","SHARK","SHARK363",14.074,55.009,2430
"23632","SHARK","SHARK364",14.0742,55.009,4620
"23633","SHARK","SHARK365",14.0767,55.009,1170
"23634","RSMP","RSMP8062",-1.13393,55.0091,3650
"23635","SHARK","SHARK361",14.0737,55.0091,1630
"23636","SHARK","SHARK366",14.0767,55.0092,550
"23637","RSMP","RSMP8082",-1.13299,55.0093,3170
"23638","ODAM","ODAM2780",11.7563,55.0094,28200
"23639","RSMP","RSMP25682",2.33103,55.00992,6520
"23640","RSMP","RSMP8088",-1.13,55.01,7240
"23641","ODAM","ODAM3067",12.2475,55.0102,28490
"23642","ODAM","ODAM2487",11.2925,55.0104,1510
"23643","ODAM","ODAM1924",10.7005,55.0113,11440
"23644","ODAM","ODAM3046",12.1772,55.0114,2240
"23645","RSMP","RSMP7751",-1.30206,55.01187,17690
"23646","RSMP","RSMP20242",1.58158,55.01264,1650
"23647","RSMP","RSMP8021",-1.1517,55.0132,6690
"23648","ODAM","ODAM3066",12.2332,55.0132,31620
"23649","ODAM","ODAM1079",10.1651,55.014,39010
"23650","ODAM","ODAM1951",10.7249,55.0141,16710
"23651","ODAM","ODAM1911",10.6936,55.0144,3190
"23652","ODAM","ODAM3044",12.1708,55.0144,740
"23653","ODAM","ODAM1080",10.1654,55.0147,38233.3333333333
"23654","RSMP","RSMP16365",0.71492,55.01483,2310
"23655","RSMP","RSMP7814",-1.28164,55.0149,5860
"23656","RSMP","RSMP26159",2.717,55.01503,4360
"23657","ODAM","ODAM3070",12.2592,55.0155,22040
"23658","ODAM","ODAM3045",12.1735,55.0157,11660
"23659","RSMP","RSMP21299",1.72978,55.01661,3530
"23660","RSMP","RSMP26335",3.00012,55.01665,820
"23661","RSMP","RSMP25806",2.3693,55.0172,1860
"23662","ODAM","ODAM2504",11.3056,55.0176,23773.3333333333
"23663","RSMP","RSMP26042",2.54535,55.01763,6820
"23664","ODAM","ODAM2048",10.7804,55.0177,5050
"23665","ODAM","ODAM3037",12.1615,55.018,15430
"23666","RSMP","RSMP7800",-1.28479,55.0183,8930
"23667","ODAM","ODAM3042",12.165,55.0184,950
"23668","RSMP","RSMP7817",-1.28117,55.0188,2360
"23669","RSMP","RSMP7818",-1.28112,55.0188,3210
"23670","RSMP","RSMP7819",-1.28107,55.0188,2690
"23671","RSMP","RSMP7809",-1.282,55.019,7470
"23672","RSMP","RSMP25784",2.36097,55.01901,1310
"23673","ODAM","ODAM3041",12.1628,55.0193,8216.66666666667
"23674","RSMP","RSMP19608",1.5055,55.01942,1180
"23675","RSMP","RSMP19363",1.44968,55.01959,1370
"23676","ODAM","ODAM3040",12.1627,55.0198,4140
"23677","RSMP","RSMP7822",-1.28,55.02,20690
"23678","ODAM","ODAM935",10.03,55.02,30
"23679","RSMP","RSMP16701",0.79201,55.02046,1870
"23680","ODAM","ODAM3038",12.1623,55.0205,3032.5
"23681","RSMP","RSMP20397",1.61185,55.02051,280
"23682","RSMP","RSMP23351",1.9631,55.02064,1680
"23683","ODAM","ODAM3036",12.1613,55.0208,1930
"23684","ODAM","ODAM1081",10.1657,55.021,25510
"23685","RSMP","RSMP7803",-1.28357,55.0211,5340
"23686","ODAM","ODAM1285",10.2932,55.0212,5100
"23687","RSMP","RSMP23957",2.02364,55.02214,990
"23688","RSMP","RSMP25164",2.15052,55.02235,5650
"23689","ODAM","ODAM3052",12.1883,55.0224,6390
"23690","ODAM","ODAM3035",12.1612,55.0228,19940
"23691","ODAM","ODAM3023",12.1572,55.023,8680
"23692","ODAM","ODAM3030",12.159,55.0234,2313.33333333333
"23693","ODAM","ODAM1614",10.5186,55.0238,160
"23694","ODAM","ODAM1902",10.6868,55.0242,11030
"23695","ODAM","ODAM3032",12.1592,55.0242,48170
"23696","ODAM","ODAM3027",12.1575,55.0244,2190
"23697","ODAM","ODAM3143",12.7422,55.0244,2357.5
"23698","ODAM","ODAM3019",12.1561,55.0245,9695
"23699","ODAM","ODAM1341",10.3082,55.0248,13.3333333333333
"23700","ODAM","ODAM1360",10.3248,55.0248,37.1428571428571
"23701","ODAM","ODAM1369",10.3413,55.0249,92
"23702","ODAM","ODAM1379",10.3582,55.0249,66.25
"23703","ODAM","ODAM1398",10.3747,55.0249,57.1428571428571
"23704","ODAM","ODAM1415",10.3914,55.0249,88.75
"23705","ODAM","ODAM1436",10.4081,55.0249,95.7142857142857
"23706","ODAM","ODAM1454",10.4247,55.0249,51.4285714285715
"23707","ODAM","ODAM1487",10.4414,55.0249,107.5
"23708","ODAM","ODAM3028",12.1582,55.025,10595
"23709","ODAM","ODAM3020",12.1561,55.0252,16335
"23710","ODAM","ODAM3016",12.1549,55.0257,7320
"23711","ODAM","ODAM3024",12.1573,55.0257,3092.85714285714
"23712","ODAM","ODAM3031",12.159,55.0257,15625
"23713","ODAM","ODAM3034",12.1606,55.0257,13600
"23714","ODAM","ODAM1864",10.6658,55.026,47740
"23715","ODAM","ODAM3025",12.1574,55.0262,1355
"23716","ODAM","ODAM3033",12.1593,55.0262,23210
"23717","ODAM","ODAM1367",10.3385,55.0263,44
"23718","ODAM","ODAM1376",10.3514,55.0263,52.8571428571428
"23719","ODAM","ODAM1300",10.2964,55.0265,106.666666666667
"23720","ODAM","ODAM3022",12.1565,55.0265,25025
"23721","ODAM","ODAM3026",12.1574,55.0267,12870
"23722","ODAM","ODAM1443",10.4141,55.027,170
"23723","ODAM","ODAM3018",12.1559,55.0273,38770
"23724","ODAM","ODAM1541",10.4643,55.0276,990
"23725","ODAM","ODAM2426",11.1655,55.0277,9750
"23726","ODAM","ODAM2463",11.2588,55.0277,2552
"23727","HELCOM","HELCOM68",10.7155,55.02773333,222447.552447552
"23728","RSMP","RSMP26072",2.56902,55.02781,2160
"23729","ODAM","ODAM3043",12.1653,55.0279,18760
"23730","ODAM","ODAM1414",10.3885,55.0282,63.75
"23731","ODAM","ODAM1430",10.4015,55.0282,85
"23732","ODAM","ODAM1451",10.418,55.0282,43.3333333333333
"23733","ODAM","ODAM1465",10.4348,55.0282,92.5
"23734","ODAM","ODAM1510",10.4515,55.0282,137.5
"23735","ODAM","ODAM1547",10.4682,55.0282,133.75
"23736","ODAM","ODAM1388",10.3681,55.0283,61.25
"23737","ODAM","ODAM1353",10.3181,55.0286,41.4285714285715
"23738","ODAM","ODAM1656",10.5591,55.0288,29120
"23739","RSMP","RSMP7729",-1.31551,55.0295,9290
"23740","RSMP","RSMP7728",-1.31553,55.02954,6840
"23741","RSMP","RSMP7727",-1.31555,55.02959,10940
"23742","RSMP","RSMP7726",-1.31556,55.02963,6170
"23743","ODAM","ODAM1865",10.666,55.0298,17700
"23744","ODAM","ODAM1271",10.2889,55.0299,77.1428571428572
"23745","HELCOM","HELCOM49",10.338,55.03,131799.164470747
"23746","ODAM","ODAM1365",10.338,55.03,6817.5
"23747","ODAM","ODAM1084",10.1686,55.0302,61730
"23748","ODAM","ODAM1363",10.3306,55.0305,37.1428571428571
"23749","ODAM","ODAM1461",10.4304,55.0305,90
"23750","ODAM","ODAM1505",10.4471,55.0305,107.5
"23751","ODAM","ODAM1539",10.4637,55.0305,172.5
"23752","ODAM","ODAM1373",10.3472,55.0306,55.7142857142857
"23753","ODAM","ODAM1383",10.3638,55.0306,58.75
"23754","ODAM","ODAM1402",10.3804,55.0306,48.5714285714285
"23755","ODAM","ODAM1420",10.3971,55.0306,51.4285714285714
"23756","RSMP","RSMP20227",1.57677,55.03066,2200
"23757","ODAM","ODAM3017",12.1552,55.0307,40300
"23758","ODAM","ODAM455",9.429,55.0308,1100
"23759","ODAM","ODAM1633",10.5357,55.031,14050
"23760","RSMP","RSMP7798",-1.28512,55.03103,1370
"23761","ODAM","ODAM2037",10.7721,55.0311,2500
"23762","ODAM","ODAM457",9.4334,55.0312,300
"23763","ODAM","ODAM467",9.4706,55.0312,2592
"23764","ODAM","ODAM1562",10.4762,55.0312,190
"23765","ODAM","ODAM460",9.4432,55.0313,1100
"23766","ODAM","ODAM1302",10.2965,55.0315,35
"23767","ODAM","ODAM1346",10.3117,55.0317,1571.42857142857
"23768","ODAM","ODAM1348",10.3143,55.0317,295
"23769","RSMP","RSMP25231",2.16819,55.03193,1430
"23770","ODAM","ODAM1448",10.4167,55.032,700
"23771","RSMP","RSMP7802",-1.28387,55.03209,1330
"23772","ODAM","ODAM466",9.4703,55.0321,1080
"23773","RSMP","RSMP7776",-1.29495,55.03257,7490
"23774","RSMP","RSMP7633",-1.35464,55.03278,80
"23775","ODAM","ODAM1631",10.5346,55.0329,11000
"23776","RSMP","RSMP7678",-1.33434,55.03292,2590
"23777","RSMP","RSMP7632",-1.35493,55.03315,220
"23778","HELCOM","HELCOM51",10.41428333,55.03315,34638.5161444719
"23779","ODAM","ODAM1444",10.4143,55.0332,1487.71929824561
"23780","RSMP","RSMP7677",-1.33518,55.03327,1670
"23781","RSMP","RSMP7772",-1.2963,55.03337,8840
"23782","RSMP","RSMP20105",1.5578,55.03337,480
"23783","ODAM","ODAM1460",10.43,55.0337,6482.22222222222
"23784","RSMP","RSMP17486",0.98741,55.03416,2750
"23785","ODAM","ODAM1549",10.4697,55.0344,80
"23786","RSMP","RSMP7781",-1.29232,55.03448,2930
"23787","ODAM","ODAM1452",10.4208,55.0345,3492.22222222222
"23788","ODAM","ODAM1380",10.3582,55.0347,700
"23789","ODAM","ODAM1546",10.4681,55.0348,40
"23790","ODAM","ODAM1389",10.3682,55.0349,75.7142857142858
"23791","ODAM","ODAM1411",10.3849,55.0349,80
"23792","ODAM","ODAM1509",10.4514,55.0349,117.142857142857
"23793","ODAM","ODAM883",9.93,55.035,110
"23794","ODAM","ODAM1429",10.4008,55.035,6492
"23795","ODAM","ODAM1466",10.435,55.035,41.6666666666667
"23796","RSMP","RSMP7778",-1.29373,55.03515,3520
"23797","RSMP","RSMP7765",-1.29931,55.03519,9400
"23798","ODAM","ODAM1277",10.2894,55.0354,570
"23799","ODAM","ODAM1403",10.3806,55.0357,30
"23800","ODAM","ODAM1849",10.6561,55.0359,4620
"23801","RSMP","RSMP20112",1.55932,55.03607,480
"23802","RSMP","RSMP21366",1.73752,55.03614,5170
"23803","RSMP","RSMP7763",-1.29964,55.03621,5140
"23804","RSMP","RSMP20620",1.64861,55.03621,1680
"23805","RSMP","RSMP7650",-1.35162,55.0363,1060
"23806","RSMP","RSMP19437",1.47085,55.0364,1090
"23807","ODAM","ODAM1303",10.2965,55.0365,168
"23808","ODAM","ODAM1841",10.6524,55.0365,3820
"23809","RSMP","RSMP7745",-1.30758,55.0366,9080
"23810","ODAM","ODAM1553",10.4716,55.0368,1090
"23811","RSMP","RSMP17156",0.90939,55.03703,1690
"23812","RSMP","RSMP26111",2.63514,55.03721,6040
"23813","RSMP","RSMP7718",-1.3205,55.03724,2290
"23814","ODAM","ODAM1880",10.6747,55.0373,9030
"23815","ODAM","ODAM3048",12.1793,55.0374,4880
"23816","RSMP","RSMP7719",-1.32032,55.03747,1540
"23817","RSMP","RSMP20178",1.56861,55.03749,3590
"23818","ODAM","ODAM1098",10.1974,55.0375,16280
"23819","ODAM","ODAM3013",12.1522,55.0375,70500
"23820","ODAM","ODAM1687",10.5664,55.0379,24380
"23821","ODAM","ODAM962",10.0533,55.0383,30
"23822","RSMP","RSMP7672",-1.33894,55.03858,830
"23823","RSMP","RSMP7720",-1.3202,55.03858,1070
"23824","RSMP","RSMP7699",-1.32637,55.0387,220
"23825","RSMP","RSMP7670",-1.33999,55.03893,2420
"23826","RSMP","RSMP7665",-1.34148,55.03933,360
"23827","ODAM","ODAM1892",10.6806,55.0396,6290
"23828","RSMP","RSMP7769",-1.29786,55.0397,4640
"23829","ODAM","ODAM2720",11.7113,55.0402,6013.33333333334
"23830","ODAM","ODAM1871",10.6687,55.0403,510
"23831","ODAM","ODAM1874",10.6698,55.0405,280
"23832","ODAM","ODAM1896",10.6817,55.0405,130
"23833","RSMP","RSMP7689",-1.33031,55.04061,700
"23834","RSMP","RSMP7708",-1.32451,55.04062,860
"23835","RSMP","RSMP22798",1.91432,55.04075,940
"23836","RSMP","RSMP7736",-1.31093,55.04078,2590
"23837","ODAM","ODAM1921",10.699,55.0408,14580
"23838","RSMP","RSMP7707",-1.32494,55.04093,2720
"23839","RSMP","RSMP7686",-1.33177,55.04107,1590
"23840","ODAM","ODAM1311",10.2978,55.0412,90
"23841","RSMP","RSMP7767",-1.29854,55.0413,3610
"23842","RSMP","RSMP7734",-1.3114,55.0414,1300
"23843","ODAM","ODAM1237",10.2799,55.0415,40
"23844","ODAM","ODAM1263",10.2882,55.0415,62.8571428571428
"23845","ODAM","ODAM1304",10.2965,55.0415,65
"23846","RSMP","RSMP7783",-1.29144,55.0419,1280
"23847","RSMP","RSMP24178",2.04504,55.04198,8660
"23848","RSMP","RSMP21484",1.75721,55.04201,2100
"23849","RSMP","RSMP7626",-1.35866,55.04232,5680
"23850","RSMP","RSMP7627",-1.35851,55.04232,8070
"23851","RSMP","RSMP7705",-1.32532,55.04243,2910
"23852","RSMP","RSMP7704",-1.32534,55.04251,3150
"23853","RSMP","RSMP7703",-1.32539,55.0426,2840
"23854","RSMP","RSMP7702",-1.32543,55.04269,3990
"23855","ODAM","ODAM2047",10.7789,55.0427,1920
"23856","RSMP","RSMP21889",1.82253,55.04278,290
"23857","RSMP","RSMP7753",-1.3012,55.0428,6330
"23858","RSMP","RSMP7711",-1.32422,55.04282,6710
"23859","RSMP","RSMP7712",-1.32421,55.04282,2040
"23860","RSMP","RSMP7754",-1.30081,55.04287,2730
"23861","RSMP","RSMP7757",-1.30067,55.0429,12980
"23862","RSMP","RSMP7759",-1.30052,55.04292,9320
"23863","RSMP","RSMP26331",2.9613,55.04293,2170
"23864","RSMP","RSMP7760",-1.30037,55.04295,8060
"23865","ODAM","ODAM1141",10.236,55.0433,500
"23866","RSMP","RSMP7655",-1.34753,55.0435,4220
"23867","RSMP","RSMP7658",-1.34515,55.04358,870
"23868","RSMP","RSMP7659",-1.34493,55.0444,2090
"23869","RSMP","RSMP7739",-1.3097,55.04553,1220
"23870","RSMP","RSMP7680",-1.33405,55.04563,5090
"23871","RSMP","RSMP7679",-1.3341,55.04568,5720
"23872","RSMP","RSMP7830",-1.27675,55.0459,2010
"23873","ODAM","ODAM3039",12.1625,55.046,9780
"23874","RSMP","RSMP7690",-1.32986,55.04629,1510
"23875","RSMP","RSMP7825",-1.27816,55.04649,2230
"23876","ODAM","ODAM1386",10.3663,55.0465,1503.33333333333
"23877","ODAM","ODAM1305",10.2965,55.0466,75
"23878","ODAM","ODAM2113",10.8319,55.0466,110
"23879","RSMP","RSMP7742",-1.30889,55.04661,2280
"23880","RSMP","RSMP19176",1.39408,55.04677,2110
"23881","RSMP","RSMP7828",-1.27755,55.04678,2440
"23882","RSMP","RSMP7688",-1.33083,55.04702,1410
"23883","RSMP","RSMP7685",-1.33213,55.04704,1280
"23884","RSMP","RSMP7695",-1.32724,55.04713,2680
"23885","RSMP","RSMP7696",-1.32715,55.04713,2970
"23886","RSMP","RSMP7697",-1.32709,55.04714,3940
"23887","RSMP","RSMP7698",-1.32691,55.04715,1940
"23888","ODAM","ODAM1375",10.3496,55.0472,1950
"23889","ODAM","ODAM1759",10.6001,55.0474,9810
"23890","RSMP","RSMP7691",-1.32763,55.04757,1160
"23891","RSMP","RSMP7693",-1.32761,55.04757,670
"23892","RSMP","RSMP7694",-1.3276,55.04757,1140
"23893","RSMP","RSMP7692",-1.32763,55.04758,580
"23894","ODAM","ODAM1404",10.3806,55.0477,4960
"23895","ODAM","ODAM2784",11.7597,55.0477,2100
"23896","RSMP","RSMP25846",2.38859,55.04779,610
"23897","RSMP","RSMP26066",2.56376,55.04779,1430
"23898","RSMP","RSMP25999",2.5054,55.04789,2220
"23899","RSMP","RSMP25918",2.44706,55.0479,1840
"23900","RSMP","RSMP25417",2.22108,55.04856,1650
"23901","RSMP","RSMP26301",2.88059,55.04864,1380
"23902","RSMP","RSMP26151",2.70061,55.04883,690
"23903","RSMP","RSMP7683",-1.33248,55.0492,1600
"23904","ODAM","ODAM2388",11.0988,55.0494,12126.6666666667
"23905","ODAM","ODAM3126",12.5822,55.0494,425
"23906","RSMP","RSMP7714",-1.32219,55.0496,8670
"23907","ODAM","ODAM1297",10.2963,55.0497,10
"23908","RSMP","RSMP7603",-1.37013,55.0499,3160
"23909","RSMP","RSMP25696",2.33317,55.05006,9782.5
"23910","ODAM","ODAM1171",10.2474,55.0501,940
"23911","ODAM","ODAM488",9.5583,55.0504,156.25
"23912","RSMP","RSMP17959",1.09533,55.05045,2750
"23913","RSMP","RSMP7801",-1.28388,55.05061,990
"23914","RSMP","RSMP7807",-1.28295,55.05062,2520
"23915","RSMP","RSMP7777",-1.29452,55.051,3110
"23916","RSMP","RSMP7607",-1.36827,55.05124,670
"23917","ODAM","ODAM1301",10.2964,55.0515,90
"23918","ODAM","ODAM1956",10.7376,55.0516,720
"23919","ODAM","ODAM1105",10.2066,55.0517,180
"23920","ODAM","ODAM1393",10.3698,55.0517,18460
"23921","ODAM","ODAM1965",10.744,55.0518,12060
"23922","RSMP","RSMP7609",-1.36741,55.05211,1560
"23923","RSMP","RSMP18953",1.311,55.0524,1980
"23924","ODAM","ODAM1260",10.2873,55.0524,580
"23925","RSMP","RSMP18954",1.31118,55.0525,1770
"23926","RSMP","RSMP7746",-1.30703,55.0528,3660
"23927","ODAM","ODAM970",10.0625,55.053,60
"23928","ODAM","ODAM1861",10.6645,55.053,12350
"23929","RSMP","RSMP7770",-1.29753,55.05308,4950
"23930","ODAM","ODAM1948",10.7208,55.0533,3346.66666666667
"23931","ODAM","ODAM1959",10.7417,55.0533,2557
"23932","RSMP","RSMP7766",-1.29882,55.05333,4600
"23933","RSMP","RSMP7592",-1.37451,55.0534,1730
"23934","RSMP","RSMP21383",1.73994,55.05354,1240
"23935","RSMP","RSMP20042",1.55152,55.05356,4900
"23936","RSMP","RSMP7832",-1.27554,55.0536,3070
"23937","RSMP","RSMP7731",-1.31332,55.0537,3170
"23938","RSMP","RSMP7827",-1.27775,55.0537,3770
"23939","RSMP","RSMP7716",-1.32166,55.05375,3020
"23940","RSMP","RSMP7700",-1.32577,55.0538,2140
"23941","RSMP","RSMP7831",-1.27645,55.05383,1530
"23942","RSMP","RSMP7710",-1.32427,55.05422,5330
"23943","ODAM","ODAM1396",10.3715,55.0544,2710
"23944","ODAM","ODAM1894",10.6807,55.0544,460
"23945","ODAM","ODAM2054",10.7837,55.0544,2790
"23946","RSMP","RSMP19323",1.44033,55.05441,580
"23947","ODAM","ODAM1824",10.641,55.0545,67070
"23948","ODAM","ODAM2050",10.7817,55.0546,8090
"23949","ODAM","ODAM2618",11.5715,55.0546,250
"23950","RSMP","RSMP7780",-1.29257,55.05468,2210
"23951","RSMP","RSMP7732",-1.31181,55.05502,6620
"23952","RSMP","RSMP7782",-1.29218,55.05502,2100
"23953","RSMP","RSMP7624",-1.35943,55.05503,2110
"23954","RSMP","RSMP7570",-1.3884,55.05506,3510
"23955","RSMP","RSMP7625",-1.35884,55.05508,6980
"23956","ODAM","ODAM1853",10.6587,55.0552,80
"23957","ODAM","ODAM3012",12.1517,55.0552,27900
"23958","RSMP","RSMP20826",1.67714,55.05546,1370
"23959","RSMP","RSMP7737",-1.31075,55.05553,4330
"23960","RSMP","RSMP7647",-1.35256,55.0557,3120
"23961","ODAM","ODAM1094",10.1865,55.0558,1160
"23962","ODAM","ODAM2567",11.4838,55.056,2914.28571428571
"23963","ODAM","ODAM1103",10.2049,55.0561,2080.65573770492
"23964","ODAM","ODAM2614",11.5589,55.0562,490
"23965","ODAM","ODAM1266",10.2883,55.0565,97.1428571428571
"23966","ODAM","ODAM1306",10.2965,55.0566,61.4285714285714
"23967","ODAM","ODAM1882",10.6749,55.0566,8950
"23968","ODAM","ODAM1906",10.6905,55.0568,3330
"23969","ODAM","ODAM1913",10.6941,55.0574,500
"23970","ODAM","ODAM1791",10.622,55.0576,59370
"23971","ODAM","ODAM2602",11.5467,55.0576,180
"23972","RSMP","RSMP7684",-1.33247,55.05779,1410
"23973","ODAM","ODAM2819",11.8022,55.058,12490
"23974","RSMP","RSMP7762",-1.29993,55.0581,1500
"23975","RSMP","RSMP7681",-1.33368,55.05845,8460
"23976","ODAM","ODAM2627",11.5983,55.0585,370
"23977","ODAM","ODAM2102",10.8237,55.0594,3250
"23978","ODAM","ODAM1399",10.375,55.0597,18720
"23979","RSMP","RSMP7701",-1.32564,55.0598,2650
"23980","RSMP","RSMP25549",2.28387,55.05987,7795
"23981","ODAM","ODAM1790",10.6202,55.06,105450
"23982","ODAM","ODAM2029",10.7684,55.0603,13730
"23983","RSMP","RSMP18534",1.22067,55.06031,830
"23984","RSMP","RSMP19052",1.34332,55.06047,1020
"23985","RSMP","RSMP7674",-1.33736,55.0608,6510
"23986","ODAM","ODAM1144",10.2374,55.061,150
"23987","ODAM","ODAM1907",10.6913,55.0612,4250
"23988","RSMP","RSMP7612",-1.36472,55.0615,1270
"23989","ODAM","ODAM1307",10.2965,55.0615,81.6666666666667
